,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119
29,-8.310366517,-8.336791737,-8.33488537,-8.385672018,-8.386057454,-8.376606949,-8.418423176,-8.426125076,-8.441555033,-8.477342079,-8.486884152,-8.537243151,-8.54464422,-8.553144289,-8.559267624,-8.561885109,-8.595783962,-8.635774085,-8.628140789,-8.678853709,-8.681077024,-8.706750116,-8.699332656,-8.706318177,-8.748847872,-8.750565647,-8.770838445,-8.771522724,-8.772756246,-8.788447257,-8.784161285,-8.835457909,-8.842218691,-8.854699199,-8.867166888,-8.866670895,-8.859308434,-8.864811371,-8.869801648,-8.870005231,-8.889148643,-8.889029312,-8.889348512,-8.904619591,-8.906096971,-8.914152755,-8.964491572,-8.958352964,-9.008809742,-9.039364054,-9.040532105,-9.091313617,-9.093703746,-9.141222022,-9.140729457,-9.157703972,-9.171441965,-9.168861824,-9.17639949,-9.167092829,-9.218385232,-9.223519364,-9.227002803,-9.232848769,-9.239394661,-9.249358636,-9.251560131,-9.242709456,-9.248500217,-9.254446561,-9.248443071,-9.240833255,-9.244287439,-9.246151194,-9.253926171,-9.259564675,-9.2629741,-9.259996577,-9.263245542,-9.25995595,-9.260947078,-9.262973599,-9.258570507,-9.249675993,-9.243409349,-9.233753828,-9.234937698,-9.235281822,-9.244564989,-9.244907109,-9.24552704,-9.245914173,-9.244785054,-9.253435589,-9.253671513,-9.254797662,-9.255995595,-9.256893681,-9.256964746
30,-8.258921632,-8.2595444,-8.310367564,-8.306945754,-8.306407634,-8.35195236,-8.356627357,-8.373417611,-8.412370153,-8.412633617,-8.463881626,-8.471913636,-8.481143976,-8.48779506,-8.485123612,-8.521982716,-8.565474637,-8.566511541,-8.617440412,-8.624855432,-8.65277375,-8.659379083,-8.66697081,-8.7132499,-8.713143525,-8.735197791,-8.738744736,-8.740095228,-8.757169884,-8.760755969,-8.81106226,-8.81841471,-8.832007783,-8.84558409,-8.844365397,-8.83991002,-8.845879816,-8.845787171,-8.851121682,-8.871944222,-8.87889691,-8.879240944,-8.895840078,-8.904780102,-8.913542337,-8.963820546,-8.953908972,-9.004891173,-9.038114775,-9.041420797,-9.092265047,-9.096996314,-9.147878335,-9.142305032,-9.160769533,-9.175697583,-9.172211378,-9.180416151,-9.184564108,-9.23486233,-9.234674086,-9.2428538,-9.243957583,-9.239736007,-9.240416131,-9.237434967,-9.227614648,-9.22293407,-9.223082588,-9.23247715,-9.224378408,-9.230931212,-9.235981351,-9.232900392,-9.237467044,-9.242811769,-9.249148873,-9.250445864,-9.246743601,-9.241603311,-9.246542922,-9.248037598,-9.239521815,-9.239531942,-9.234145331,-9.233688274,-9.23335904,-9.223484883,-9.22385516,-9.224524349,-9.224941872,-9.221190352,-9.226697398,-9.226949998,-9.228178867,-9.229480302,-9.230455453,-9.230520281,-9.227041102
31,-8.197226457,-8.248225445,-8.239420873,-8.230711322,-8.276363371,-8.268433845,-8.285249153,-8.324275191,-8.3267215,-8.377076986,-8.385094521,-8.394314153,-8.400958868,-8.392250239,-8.429130709,-8.472661801,-8.472759559,-8.52339612,-8.527999681,-8.555934718,-8.561729963,-8.569328402,-8.615665143,-8.607980122,-8.630050238,-8.637892885,-8.639245516,-8.656346815,-8.660933399,-8.711367673,-8.718726428,-8.732336472,-8.745944555,-8.742844954,-8.742336751,-8.748321297,-8.740272454,-8.742234072,-8.763081246,-8.762945869,-8.76330016,-8.779913231,-8.789807589,-8.798569149,-8.848934058,-8.84727832,-8.898283733,-8.931536594,-8.929968729,-8.98116048,-8.982430889,-9.033231467,-9.038880822,-9.057380935,-9.072321739,-9.073699586,-9.081894989,-9.08565631,-9.136137179,-9.134489942,-9.13829574,-9.131627008,-9.130793045,-9.131095898,-9.12532844,-9.123422015,-9.124942999,-9.128989234,-9.126361083,-9.11876092,-9.11428729,-9.117840237,-9.126674483,-9.129076024,-9.12424966,-9.129848598,-9.135824211,-9.129253418,-9.125217127,-9.12183321,-9.120037642,-9.125587709,-9.126544674,-9.121590272,-9.126322475,-9.131431805,-9.12163423,-9.12200034,-9.122665547,-9.123080776,-9.113681181,-9.104539759,-9.104782098,-9.106011005,-9.107316487,-9.108294472,-9.108351642,-9.09878004,-9.102407921
32,-8.127581033,-8.120611021,-8.128883991,-8.177289042,-8.17713616,-8.194954076,-8.236313893,-8.238013422,-8.288354708,-8.296826723,-8.306560501,-8.313575379,-8.309255273,-8.348291745,-8.394368977,-8.399369371,-8.45017386,-8.448060928,-8.477609969,-8.476940303,-8.484989413,-8.53406627,-8.532070368,-8.55544084,-8.554486986,-8.555925109,-8.57403374,-8.570831946,-8.621562299,-8.629355795,-8.643769574,-8.658179304,-8.651044124,-8.646805464,-8.653159354,-8.662902224,-8.663855216,-8.685924614,-8.694933492,-8.695314053,-8.712916473,-8.715319733,-8.724583176,-8.775269446,-8.781777343,-8.832874914,-8.868096609,-8.866046822,-8.916446755,-8.924531334,-8.975022942,-8.97278782,-8.992393502,-9.008225944,-9.014724483,-9.023372874,-9.016666182,-9.067807366,-9.069000583,-9.063399819,-9.066207808,-9.07580449,-9.084651948,-9.086647751,-9.095650624,-9.088516154,-9.09178027,-9.083167715,-9.083429065,-9.074003474,-9.0814228,-9.07544875,-9.070516831,-9.075112255,-9.078519743,-9.087933011,-9.09251714,-9.09838099,-9.091126624,-9.099466372,-9.105048929,-9.109199026,-9.102482055,-9.099019975,-9.105251639,-9.099648889,-9.100027851,-9.100726242,-9.101161177,-9.093111727,-9.093590438,-9.093835975,-9.095128273,-9.096506661,-9.097547326,-9.097607701,-9.089585215,-9.090013072,-9.091895405
33,-8.052473994,-8.052971802,-8.102672963,-8.097034054,-8.115325051,-8.157782979,-8.167430756,-8.217820998,-8.226502745,-8.236460258,-8.243624549,-8.242519822,-8.282544559,-8.329782396,-8.329711881,-8.381015506,-8.387262698,-8.417522961,-8.418978864,-8.427230652,-8.477582567,-8.486564189,-8.51052549,-8.501819658,-8.503292901,-8.521870858,-8.529854749,-8.580982541,-8.58898066,-8.603774717,-8.618551808,-8.627453583,-8.623746012,-8.630267424,-8.625394797,-8.62917709,-8.651790824,-8.656902975,-8.657298239,-8.67536089,-8.674991643,-8.684487517,-8.734839311,-8.744262878,-8.794749596,-8.830896272,-8.824043656,-8.875050678,-8.880196932,-8.930727786,-8.931214289,-8.95133978,-8.967591201,-8.959773517,-8.968628106,-8.960821814,-9.011252943,-9.005958242,-8.997672958,-8.994511551,-8.985736392,-8.985676283,-8.994948614,-8.992922178,-8.986383654,-8.981883757,-8.988196024,-8.979223733,-8.974668662,-8.980473685,-8.975315563,-8.98177516,-8.986224396,-8.995907694,-8.989838866,-8.982499016,-8.983832928,-8.974089836,-8.96524395,-8.97346127,-8.965740095,-8.966848092,-8.957263461,-8.957144628,-8.959773135,-8.960149425,-8.960856654,-8.961298441,-8.958364278,-8.961700564,-8.961949382,-8.963263076,-8.964664912,-8.965729188,-8.965799965,-8.972669716,-8.965052816,-8.968311695,-8.973562161
34,-7.975148335,-8.024598559,-8.028204621,-8.046406884,-8.088635439,-8.083773949,-8.134956112,-8.143592245,-8.153470679,-8.160561679,-8.157297398,-8.197065607,-8.243983213,-8.241358294,-8.291632861,-8.293402025,-8.323432087,-8.321940952,-8.330119108,-8.380162827,-8.379097741,-8.402905723,-8.395325733,-8.396798268,-8.415255727,-8.416862409,-8.467355672,-8.47530661,-8.490025517,-8.504716086,-8.513098545,-8.512885606,-8.51937951,-8.513825066,-8.515841129,-8.538314819,-8.546438201,-8.546827945,-8.564785505,-8.558437556,-8.567884099,-8.619108818,-8.623220139,-8.674244347,-8.710166688,-8.703154249,-8.754413652,-8.747181038,-8.798095077,-8.793038351,-8.813041754,-8.82920856,-8.828417337,-8.837216353,-8.828501424,-8.87900312,-8.88729435,-8.892011062,-8.900878244,-8.903566218,-8.911268835,-8.914897898,-8.914585112,-8.922700223,-8.921614669,-8.928902993,-8.935728004,-8.944615571,-8.943123379,-8.933984714,-8.939010614,-8.948166181,-8.944563023,-8.943066128,-8.939824324,-8.946985675,-8.943279065,-8.938105273,-8.935205919,-8.933214319,-8.926132942,-8.932780312,-8.940038103,-8.937705177,-8.938068063,-8.938757613,-8.939191539,-8.935530417,-8.930334751,-8.930583286,-8.931882409,-8.933261155,-8.934309603,-8.934382228,-8.932910009,-8.941887706,-8.933843029,-8.941172033,-8.937951064
35,-7.898260847,-7.889176299,-7.908244968,-7.952435954,-7.962176323,-8.012900799,-8.021941758,-8.032271439,-8.039662618,-8.04018127,-8.081751995,-8.130781357,-8.131415029,-8.182421449,-8.181902857,-8.213261159,-8.207833107,-8.216340246,-8.267016264,-8.274514227,-8.299405836,-8.297753105,-8.299289302,-8.318591018,-8.314380199,-8.365307089,-8.373618879,-8.389022169,-8.404395327,-8.395728904,-8.405218587,-8.412009432,-8.402979117,-8.395733055,-8.419239771,-8.423395924,-8.423793529,-8.442560618,-8.445743681,-8.455626859,-8.506358554,-8.49669331,-8.547193405,-8.584730455,-8.585107615,-8.635928879,-8.645306899,-8.696597681,-8.702110988,-8.723015167,-8.73992364,-8.731539478,-8.740739345,-8.737793911,-8.788761931,-8.793344968,-8.788793986,-8.789886114,-8.78253782,-8.776766792,-8.778503976,-8.781366477,-8.779248884,-8.775463614,-8.782866863,-8.776311394,-8.773330467,-8.78082342,-8.77740437,-8.772241734,-8.772355648,-8.771070028,-8.765153784,-8.765780161,-8.771580371,-8.78055574,-8.790548521,-8.799941953,-8.803178125,-8.794649658,-8.796123228,-8.805874848,-8.807668607,-8.808037482,-8.808742588,-8.809188846,-8.816446642,-8.822536522,-8.822795358,-8.824151576,-8.82558353,-8.826670705,-8.826738011,-8.824681263,-8.8191373,-8.814422766,-8.820357478,-8.815093201,-8.81346825
36,-7.821369133,-7.841049863,-7.886607503,-7.891185588,-7.942001387,-7.951321796,-7.961969394,-7.969577481,-7.965776745,-8.008592622,-8.059057899,-8.062898364,-8.113915537,-8.117730326,-8.149979752,-8.157163801,-8.165882699,-8.216786686,-8.210689301,-8.236314842,-8.236355989,-8.237938603,-8.257807742,-8.256896913,-8.307326445,-8.31588925,-8.331757256,-8.347603019,-8.352062652,-8.355405477,-8.362399246,-8.357988663,-8.348327293,-8.372535146,-8.363475266,-8.363896552,-8.383203251,-8.387265651,-8.397452925,-8.44780685,-8.446311116,-8.497466591,-8.536097395,-8.536847964,-8.58743557,-8.596124439,-8.646561884,-8.637348633,-8.658871197,-8.67627306,-8.669665345,-8.679147767,-8.675952528,-8.727039148,-8.722583392,-8.713795487,-8.708204318,-8.71748453,-8.719870799,-8.727206711,-8.736615185,-8.734703066,-8.738313302,-8.730070449,-8.737981093,-8.72943759,-8.722199028,-8.719593633,-8.712781078,-8.711608072,-8.707814188,-8.709316225,-8.706068062,-8.698853211,-8.693413977,-8.700648006,-8.710487497,-8.712936334,-8.71198506,-8.712742192,-8.71768116,-8.721963191,-8.722334218,-8.723044672,-8.723493995,-8.715113072,-8.717749622,-8.718012311,-8.719406442,-8.720875616,-8.721993703,-8.722048923,-8.723269951,-8.728583452,-8.732158061,-8.739583523,-8.731085695,-8.731042281,-8.730148056
37,-7.743256001,-7.789589929,-7.790886691,-7.842080559,-7.851558419,-7.862385709,-7.870123641,-7.86524855,-7.908765681,-7.960020684,-7.969337663,-8.019772291,-8.02660595,-8.059320462,-8.062366132,-8.07119219,-8.122391752,-8.131180904,-8.1571866,-8.156251994,-8.157863186,-8.178043769,-8.174950298,-8.226043226,-8.23473619,-8.250861085,-8.26696705,-8.275257968,-8.2809978,-8.288104559,-8.280067114,-8.270357507,-8.294959199,-8.29735771,-8.297803717,-8.317429565,-8.314305699,-8.324654229,-8.375589601,-8.384843445,-8.435666044,-8.474900804,-8.480598503,-8.531172621,-8.536507057,-8.58719286,-8.586861536,-8.608727075,-8.626399625,-8.61935621,-8.628986924,-8.628982148,-8.679671934,-8.67794533,-8.678498588,-8.681081823,-8.674653611,-8.671169773,-8.663256194,-8.653917392,-8.6457728,-8.650794282,-8.658334237,-8.648862167,-8.654483289,-8.645483124,-8.653027764,-8.661189165,-8.653340534,-8.658560234,-8.6623643,-8.662403634,-8.663132236,-8.669912897,-8.663635027,-8.658246486,-8.654967238,-8.661138888,-8.661722277,-8.65331253,-8.646404685,-8.64677435,-8.647487284,-8.647927425,-8.642534623,-8.633174964,-8.633436219,-8.634847162,-8.636334111,-8.637473654,-8.637519347,-8.647128359,-8.639028514,-8.637719646,-8.638576112,-8.64305109,-8.648217124,-8.640688685,-8.63228069
38,-7.662704256,-7.662523234,-7.713222701,-7.723149016,-7.734481956,-7.742585286,-7.745626508,-7.791172768,-7.841626239,-7.850905407,-7.901271465,-7.892910432,-7.927052853,-7.93171442,-7.940911988,-7.991479441,-7.996606764,-8.023755065,-8.016802155,-8.018483733,-8.039583423,-8.046773632,-8.0971511,-8.106246535,-8.123102028,-8.139947669,-8.142782075,-8.14585792,-8.153295643,-8.155427308,-8.158661269,-8.184378883,-8.183691618,-8.184162816,-8.204715288,-8.210762255,-8.221568731,-8.272321782,-8.272830711,-8.323454682,-8.364489907,-8.374067863,-8.424888567,-8.426237016,-8.477305732,-8.476498396,-8.499379863,-8.51785846,-8.52294966,-8.533002599,-8.535421551,-8.586725071,-8.591109335,-8.598125038,-8.58849168,-8.581375412,-8.587028658,-8.591550028,-8.597602112,-8.591342216,-8.583769696,-8.578037266,-8.575492279,-8.577014992,-8.572816088,-8.569206581,-8.564932772,-8.566237398,-8.559190196,-8.555391223,-8.557994716,-8.550428509,-8.544847171,-8.540306008,-8.54727253,-8.544835163,-8.548276481,-8.544429761,-8.545769444,-8.554405613,-8.554782189,-8.555524473,-8.555971388,-8.55811077,-8.56610305,-8.566370097,-8.567836529,-8.5693839,-8.570575923,-8.57062074,-8.577789654,-8.581305497,-8.588492938,-8.590261128,-8.58658069,-8.584383371,-8.574849522,-8.577390721,-8.579540992
39,-7.578496706,-7.629700352,-7.640212751,-7.652196534,-7.660762137,-7.656490167,-7.704627409,-7.755356383,-7.760430119,-7.811158625,-7.804301631,-7.840273677,-7.83858064,-7.848251267,-7.898749656,-7.904575219,-7.933190245,-7.928846343,-7.930596373,-7.952859919,-7.953584135,-8.003999468,-8.013601247,-8.031402069,-8.049176955,-8.0495345,-8.041371437,-8.049230951,-8.055165264,-8.048028187,-8.075164592,-8.082885889,-8.08339625,-8.105113952,-8.095520202,-8.106943207,-8.157737553,-8.149797689,-8.200587943,-8.243915527,-8.245220339,-8.295844101,-8.298596674,-8.348982394,-8.343587615,-8.367778907,-8.387301977,-8.380962928,-8.391563998,-8.396416247,-8.446751719,-8.449658068,-8.454732245,-8.459904759,-8.453751722,-8.457177961,-8.455900409,-8.460073185,-8.469001856,-8.474742637,-8.472866219,-8.479445705,-8.488297552,-8.49400879,-8.485721607,-8.478837847,-8.482378086,-8.481206945,-8.477096403,-8.471717356,-8.470677226,-8.477493598,-8.48335521,-8.486660226,-8.492637896,-8.495378546,-8.496448744,-8.497675177,-8.496155354,-8.496534637,-8.497314817,-8.497779874,-8.493609567,-8.492380823,-8.492659331,-8.494194178,-8.495818673,-8.497071992,-8.497118143,-8.506225266,-8.497798806,-8.494631771,-8.496056133,-8.492291509,-8.486615074,-8.47975036,-8.475175002,-8.467500619,-8.460685519
40,-7.489416158,-7.50034345,-7.512787236,-7.521668432,-7.516591088,-7.566467392,-7.616826472,-7.625011498,-7.675281769,-7.676995946,-7.714147328,-7.723299156,-7.733242679,-7.784204675,-7.792390937,-7.821964634,-7.828704832,-7.83047131,-7.853473265,-7.852750041,-7.903672891,-7.913613995,-7.932037843,-7.950431419,-7.956055978,-7.965513529,-7.97365341,-7.97968537,-7.979265612,-8.007332477,-8.011199108,-8.01172641,-8.034225592,-8.037369283,-8.04921627,-8.099974646,-8.108782528,-8.159569756,-8.204397305,-8.196399329,-8.24702142,-8.249357343,-8.3001845,-8.30436002,-8.329409131,-8.349645921,-8.356933356,-8.367898736,-8.364458435,-8.415580604,-8.415760632,-8.411562362,-8.409106204,-8.411678737,-8.40671365,-8.405104036,-8.412471511,-8.408153697,-8.406007954,-8.406573926,-8.4019381,-8.410272873,-8.406522558,-8.402409928,-8.398195358,-8.396195611,-8.400731858,-8.409997582,-8.413656721,-8.421161909,-8.422851372,-8.432580423,-8.438153454,-8.436627719,-8.437451576,-8.431040136,-8.431782427,-8.435130369,-8.435505205,-8.436301305,-8.436776618,-8.437049414,-8.433906377,-8.434192,-8.435766163,-8.437434284,-8.438720975,-8.438765164,-8.443718384,-8.446251969,-8.440172327,-8.430643383,-8.422993083,-8.432238611,-8.441680164,-8.44151671,-8.434195473,-8.443610628,-8.443746408
41,-7.394735516,-7.407326045,-7.416305123,-7.407677857,-7.45795995,-7.508250748,-7.503301952,-7.554367614,-7.560095524,-7.597451167,-7.600186358,-7.610119408,-7.660534791,-7.667059578,-7.696794237,-7.690028419,-7.691771017,-7.714870249,-7.718029886,-7.768798006,-7.778820583,-7.797374347,-7.815887496,-7.818285246,-7.816012074,-7.824220639,-7.82492982,-7.823333124,-7.851582961,-7.85269218,-7.853220095,-7.875878207,-7.87239246,-7.884336454,-7.935374002,-7.926259736,-7.977315619,-8.02240753,-8.021594861,-8.072453997,-8.073323676,-8.124187589,-8.13409016,-8.159298502,-8.179690387,-8.175400462,-8.186450599,-8.179593367,-8.230414468,-8.221847749,-8.219319257,-8.214000505,-8.215018228,-8.209802575,-8.205612081,-8.211294334,-8.21496302,-8.223103228,-8.23247765,-8.224731191,-8.217247788,-8.223417973,-8.233006169,-8.238455472,-8.235878215,-8.227722538,-8.230283319,-8.22742644,-8.223199002,-8.225972305,-8.224740492,-8.232476285,-8.227436011,-8.236674106,-8.245420956,-8.241012075,-8.244279181,-8.244644248,-8.245433633,-8.245899695,-8.23925819,-8.246519704,-8.246805604,-8.248373217,-8.250038548,-8.251323474,-8.25135753,-8.24318994,-8.237981942,-8.230784394,-8.234800804,-8.22570271,-8.225444476,-8.218915748,-8.218205011,-8.217911742,-8.212475009,-8.212605407,-8.218613142
42,-7.295688075,-7.305351983,-7.307880216,-7.358426125,-7.409315347,-7.404985693,-7.455683464,-7.459951564,-7.499888037,-7.492622607,-7.503156828,-7.553612807,-7.543901656,-7.575662442,-7.579266053,-7.581104328,-7.605763711,-7.610931074,-7.661967305,-7.672696485,-7.692552658,-7.712356294,-7.711830685,-7.702230419,-7.711012127,-7.721024012,-7.718345613,-7.748563631,-7.749110061,-7.749671171,-7.773912816,-7.782270505,-7.795078318,-7.845773598,-7.842378112,-7.893510195,-7.941700702,-7.931971428,-7.982843889,-7.975015887,-8.026130752,-8.034896535,-8.061851771,-8.083658648,-8.089804008,-8.101654466,-8.092504452,-8.142898182,-8.140197257,-8.147816946,-8.148899747,-8.147014984,-8.146160438,-8.155933814,-8.165629502,-8.166453806,-8.169867862,-8.160229329,-8.156315127,-8.147122765,-8.141886468,-8.140850397,-8.133289633,-8.137553439,-8.135045508,-8.127212494,-8.134856563,-8.125643822,-8.13497027,-8.144043383,-8.134845994,-8.125396918,-8.134196951,-8.127251676,-8.132052432,-8.122932651,-8.123317114,-8.124153266,-8.12463648,-8.124862205,-8.121945498,-8.12225029,-8.123911376,-8.125678663,-8.127041863,-8.127060395,-8.131325407,-8.13597462,-8.127540501,-8.136847715,-8.134081802,-8.143278164,-8.148234936,-8.149384375,-8.151747058,-8.159344874,-8.159484673,-8.164262671,-8.166659762
43,-7.193997227,-7.192546976,-7.243560847,-7.29471117,-7.302858584,-7.353555284,-7.348089495,-7.388863201,-7.394157866,-7.404850757,-7.455954114,-7.454707248,-7.487058419,-7.489767966,-7.491618756,-7.516748175,-7.511210948,-7.56164685,-7.572577299,-7.592842204,-7.613061192,-7.615327275,-7.619347636,-7.628321584,-7.635569925,-7.634186767,-7.665026905,-7.665344219,-7.665919926,-7.69067095,-7.681115541,-7.69420115,-7.745357618,-7.736178596,-7.786852653,-7.836046835,-7.842861275,-7.893300341,-7.885846268,-7.93684594,-7.945520492,-7.973048431,-7.995299117,-7.992381694,-8.004492398,-8.006339061,-8.05726753,-8.052029864,-8.042826019,-8.045316322,-8.04598547,-8.042989762,-8.038306042,-8.03673914,-8.037069363,-8.043796508,-8.034133191,-8.032646558,-8.040037791,-8.038722056,-8.043480682,-8.04310324,-8.04993625,-8.058144347,-8.055490126,-8.05279874,-8.058004175,-8.054299237,-8.061972456,-8.060551069,-8.059596827,-8.055225263,-8.051009135,-8.056281853,-8.062200746,-8.062594821,-8.063448842,-8.063927354,-8.05423466,-8.046637412,-8.04694093,-8.048627592,-8.050422594,-8.05180118,-8.061451293,-8.053313445,-8.06055622,-8.057147227,-8.061106432,-8.068386918,-8.061911554,-8.071263767,-8.080917144,-8.083686177,-8.077742623,-8.077889461,-8.069062988,-8.059531469,-8.059687758
44,-7.091386365,-7.142188523,-7.19312893,-7.195701813,-7.246990819,-7.245261416,-7.287376745,-7.292679792,-7.303691537,-7.354427344,-7.351220226,-7.38454616,-7.388003584,-7.389876204,-7.415789423,-7.419242266,-7.469967558,-7.481213726,-7.502107264,-7.522972093,-7.520661168,-7.517255709,-7.52652128,-7.518084196,-7.510612422,-7.542458723,-7.537044927,-7.537644564,-7.563218398,-7.563108175,-7.576623383,-7.627242126,-7.62120035,-7.67193058,-7.722747522,-7.724281693,-7.775115707,-7.770130892,-7.821365756,-7.820930869,-7.849389892,-7.872377146,-7.881122838,-7.893614567,-7.901516058,-7.952217706,-7.945009563,-7.946512471,-7.939104041,-7.940302118,-7.939997727,-7.944722416,-7.940082299,-7.932271899,-7.940367451,-7.94193121,-7.950721249,-7.947136281,-7.937262373,-7.935304015,-7.943829556,-7.948308545,-7.949013794,-7.943906896,-7.948847746,-7.957938541,-7.963589822,-7.970946896,-7.973155675,-7.974482964,-7.969059799,-7.966437756,-7.974129921,-7.983075584,-7.983476435,-7.984369575,-7.984854493,-7.985518975,-7.990966437,-7.991263752,-7.99299635,-7.994842391,-7.996259113,-8.001125208,-8.01072971,-8.017840437,-8.023311789,-8.01958296,-8.026118746,-8.033488703,-8.024712681,-8.034315382,-8.028855855,-8.030746874,-8.03091004,-8.039009974,-8.032761462,-8.032912675,-8.034203988
45,-6.98957888,-7.04030509,-7.037706044,-7.088623625,-7.090524923,-7.133891891,-7.129880754,-7.141215863,-7.192161969,-7.201305718,-7.235520102,-7.230271589,-7.23212868,-7.258751716,-7.261907949,-7.312597495,-7.324145694,-7.345605249,-7.367033883,-7.370501136,-7.370604994,-7.380146066,-7.382810916,-7.374272894,-7.407037262,-7.413156637,-7.4137866,-7.440121572,-7.449322156,-7.463233351,-7.51382228,-7.508707843,-7.559969839,-7.610811862,-7.609372757,-7.659861651,-7.660170962,-7.71137471,-7.713636944,-7.742968586,-7.766659316,-7.775186051,-7.788025881,-7.781299062,-7.832031068,-7.837864678,-7.830639885,-7.829293815,-7.829934357,-7.830201564,-7.840089352,-7.834569532,-7.828681256,-7.832150311,-7.837087837,-7.84624452,-7.848235348,-7.843895527,-7.835460791,-7.844897331,-7.842135661,-7.846758385,-7.839767013,-7.844023671,-7.834466307,-7.832259543,-7.832065776,-7.830910407,-7.825974517,-7.81717785,-7.824532534,-7.830496819,-7.836061114,-7.83645473,-7.837384586,-7.837886008,-7.839219178,-7.837663851,-7.837954808,-7.839719778,-7.841610349,-7.843062846,-7.848692622,-7.840640212,-7.832901463,-7.831503474,-7.839287985,-7.842853013,-7.841545436,-7.850266806,-7.843733515,-7.84491429,-7.844034444,-7.844204382,-7.839491764,-7.846438922,-7.846588619,-7.847902527,-7.84978718
46,-6.889884263,-6.887474592,-6.937916699,-6.931344243,-6.975009617,-6.970949222,-6.982353038,-7.032988038,-7.040251706,-7.074617115,-7.076077052,-7.077865245,-7.104572699,-7.102780763,-7.154037258,-7.16563258,-7.187198126,-7.20869191,-7.204563476,-7.205550007,-7.215174484,-7.215713772,-7.210906765,-7.243862597,-7.246512446,-7.24715915,-7.273667641,-7.26414114,-7.278145765,-7.3288508,-7.321830272,-7.372164983,-7.42332053,-7.430417645,-7.481372595,-7.477810614,-7.528426011,-7.524352785,-7.553877495,-7.5777497,-7.575988844,-7.588909741,-7.595365793,-7.645943757,-7.639255375,-7.633405341,-7.632047487,-7.641312492,-7.641609407,-7.640518295,-7.647609283,-7.6478243,-7.647170255,-7.651499259,-7.644082179,-7.644189735,-7.650033439,-7.642082573,-7.633845968,-7.64079215,-7.646242275,-7.644110825,-7.644920298,-7.646893356,-7.644202447,-7.639728838,-7.635577376,-7.643247303,-7.640776702,-7.635830052,-7.645461833,-7.643781591,-7.644157262,-7.645095157,-7.645603197,-7.651533085,-7.646310087,-7.646593124,-7.648349814,-7.650234395,-7.651685255,-7.654057835,-7.663733342,-7.654044151,-7.657316332,-7.656887986,-7.649083816,-7.657482704,-7.652470095,-7.657541001,-7.663241958,-7.663613975,-7.663773704,-7.672657601,-7.665151162,-7.665296188,-7.666610963,-7.668496037,-7.670810174
47,-6.791956389,-6.843136466,-6.851048835,-6.895973641,-6.894802733,-6.906519831,-6.957290768,-6.963644783,-6.99892205,-7.005839709,-7.007589647,-7.03494181,-7.026323563,-7.077436646,-7.08931412,-7.111448561,-7.133481967,-7.142433985,-7.143978894,-7.153882957,-7.158626275,-7.161356729,-7.195187092,-7.197527008,-7.198182644,-7.225436864,-7.230798246,-7.245203107,-7.295801393,-7.29875246,-7.349591099,-7.400199036,-7.4029294,-7.453957606,-7.45200382,-7.502646221,-7.497660933,-7.527964732,-7.552513244,-7.555227664,-7.568523679,-7.560377713,-7.611332044,-7.601530236,-7.593777186,-7.597680526,-7.601486296,-7.601971283,-7.593708198,-7.60115047,-7.596089054,-7.590779956,-7.584881884,-7.591475259,-7.601228083,-7.595825235,-7.588716402,-7.589659782,-7.590078698,-7.585292492,-7.587551523,-7.590369438,-7.590241424,-7.59753926,-7.591038629,-7.584581769,-7.594264811,-7.600764241,-7.608514002,-7.608396571,-7.600104852,-7.600473123,-7.601437559,-7.60195644,-7.593639435,-7.585207466,-7.585493005,-7.587281103,-7.5891979,-7.590670385,-7.588256801,-7.593299773,-7.589872477,-7.585669887,-7.594942281,-7.597501108,-7.596517305,-7.599037547,-7.597989708,-7.605883674,-7.604655046,-7.604803386,-7.603600105,-7.605756988,-7.605909362,-7.607255756,-7.609185549,-7.611549113,-7.613414986
